age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
43,6,0,1,0,1,0,0,2,4,135,3,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
36,10,0,0,0,0,0,0,5,0,77,2,999,0,1,-0.1,93.2,-42,4.191,5195.8,0
31,5,2,0,0,0,0,0,9,3,108,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
37,4,2,3,0,1,0,0,5,1,135,2,999,0,1,-0.1,93.2,-42,4.153,5195.8,0
49,9,0,0,2,0,0,1,8,4,139,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
33,5,1,0,0,1,0,1,2,3,161,2,999,0,1,1.1,93.994,-36.4,4.856,5191,0
37,6,2,3,2,0,0,0,2,4,159,2,999,1,0,-1.8,92.893,-46.2,1.327,5099.1,0
30,8,0,3,2,1,0,1,2,4,399,1,999,0,1,1.1,93.994,-36.4,4.86,5191,0
33,5,0,3,0,2,2,1,8,4,49,1,999,0,1,1.4,94.465,-41.8,4.866,5228.1,0
34,8,0,2,0,1,0,0,2,0,95,1,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
38,9,2,0,2,1,0,0,9,1,204,3,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
43,3,2,3,0,1,0,0,2,0,445,2,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
37,5,0,4,0,0,0,1,2,0,130,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
57,1,1,3,0,0,0,1,2,1,35,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
47,9,0,7,0,0,0,1,2,3,216,2,999,0,1,1.1,93.994,-36.4,4.856,5191,0
34,8,0,6,0,1,0,0,3,2,36,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
41,4,1,0,0,0,0,1,8,1,175,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
53,6,0,2,2,0,0,0,5,4,64,2,999,0,1,-0.1,93.2,-42,4.076,5195.8,0
54,6,2,7,0,1,0,0,9,0,213,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
42,5,2,0,0,0,0,0,4,2,166,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
25,8,2,6,0,1,0,0,2,1,157,5,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
30,8,2,3,0,1,1,0,3,1,433,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
42,5,1,3,0,1,0,0,3,4,85,3,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
47,6,0,1,2,0,0,1,2,0,95,8,999,0,1,1.1,93.994,-36.4,4.857,5191,0
25,5,0,7,0,0,0,1,8,0,112,1,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
34,8,0,3,0,0,0,1,2,3,222,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
39,6,0,4,0,0,0,0,2,2,138,1,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
27,9,0,6,0,0,0,1,2,1,395,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
26,5,2,3,0,1,0,1,0,3,9,1,999,0,1,-1.1,94.199,-37.5,0.88,4963.6,0
56,5,0,3,0,1,0,0,3,1,153,4,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
40,10,0,3,0,0,0,0,9,3,94,4,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
36,6,0,1,2,1,0,0,2,4,248,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
42,3,0,3,0,0,0,0,3,2,148,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
30,5,0,0,0,0,0,0,2,3,166,1,999,1,0,-1.8,92.893,-46.2,1.281,5099.1,0
43,10,0,0,0,0,0,0,9,4,362,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
40,5,0,4,2,1,0,1,2,0,215,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
25,7,2,0,0,0,0,1,2,0,11,6,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,0
32,9,2,0,0,0,0,0,5,3,265,1,999,0,1,-0.1,93.2,-42,4.12,5195.8,0
29,4,0,0,2,0,0,1,8,3,237,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
56,3,0,3,0,0,0,1,8,2,129,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
32,6,2,2,2,2,2,0,9,2,240,1,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
34,5,0,3,0,1,0,0,0,3,161,1,18,2,0,-1.1,94.199,-37.5,0.886,4963.6,0
47,9,0,0,2,1,0,1,8,3,551,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,0
52,2,0,1,0,0,0,0,9,2,347,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
37,9,0,2,0,1,0,0,2,4,158,3,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
39,3,0,1,2,1,0,1,2,1,3366,3,999,0,1,1.1,93.994,-36.4,4.856,5191,0
19,7,2,7,0,0,0,0,4,2,108,5,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
34,8,2,3,0,1,0,0,3,4,244,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
45,8,0,6,0,1,0,0,3,1,196,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
38,6,0,6,2,0,0,0,2,0,388,1,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
48,1,0,3,2,0,0,0,5,3,52,3,999,0,1,-0.1,93.2,-42,4.12,5195.8,0
42,3,0,1,2,1,0,0,3,4,52,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
48,6,0,1,2,1,0,1,8,0,153,9,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
25,5,2,7,0,0,0,1,2,2,60,1,999,0,1,1.1,93.994,-36.4,4.864,5191,0
40,5,0,0,2,0,1,1,2,2,84,3,999,0,1,1.1,93.994,-36.4,4.864,5191,0
42,9,0,0,0,1,0,0,2,0,520,2,3,1,2,-1.8,92.893,-46.2,1.354,5099.1,0
26,9,2,3,0,1,0,1,2,1,139,4,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
36,9,0,0,2,0,0,1,8,0,145,2,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
47,8,1,3,0,0,1,0,4,2,642,2,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
38,8,0,4,2,1,1,1,2,3,163,3,999,0,1,1.1,93.994,-36.4,4.859,5191,0
31,5,2,0,0,0,0,0,5,0,560,2,999,0,1,-0.1,93.2,-42,4.191,5195.8,0
35,5,0,0,2,0,0,1,2,2,290,3,999,0,1,1.1,93.994,-36.4,4.857,5191,0
31,9,1,6,0,0,0,0,5,1,68,1,999,1,0,-0.1,93.2,-42,4.153,5195.8,0
57,5,2,0,0,0,0,0,1,0,388,1,6,2,2,-3,92.713,-33,0.715,5023.5,0
36,8,0,6,0,0,0,1,2,0,175,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
26,6,2,2,2,0,0,1,8,4,60,4,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
57,6,0,2,0,1,0,1,8,1,450,3,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
35,8,0,6,0,0,0,1,2,2,169,2,999,0,1,1.1,93.994,-36.4,4.855,5191,0
25,9,0,0,0,0,0,0,9,1,161,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
26,5,0,0,0,1,1,0,8,1,142,1,999,0,1,-2.9,92.963,-40.8,1.262,5076.2,0
45,5,1,0,0,1,0,0,9,2,800,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
28,9,2,3,0,0,0,1,8,0,215,1,999,0,1,-1.7,94.055,-39.8,0.72,4991.6,0
82,0,2,1,0,1,0,0,7,4,185,2,999,0,1,-3.4,92.431,-26.9,0.722,5017.5,0
32,8,2,0,0,1,0,0,2,4,491,2,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
38,5,1,3,0,0,0,0,2,1,225,3,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
53,5,2,7,2,1,0,0,9,1,319,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
43,5,0,3,2,1,0,0,3,3,120,1,999,0,1,1.4,93.444,-36.1,4.967,5228.1,0
29,9,2,3,0,1,0,0,9,2,337,1,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
29,5,0,2,0,0,0,0,2,4,113,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
47,1,0,3,0,1,0,1,5,1,84,1,999,0,1,-0.1,93.2,-42,4.153,5195.8,0
34,5,2,3,0,1,0,0,9,3,337,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
55,5,0,0,0,0,0,1,2,1,239,2,999,0,1,1.1,93.994,-36.4,4.856,5191,0
33,8,0,6,2,1,0,0,3,3,31,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
37,9,0,4,2,1,0,0,5,0,372,1,999,0,1,-0.1,93.2,-42,4.191,5195.8,0
55,0,0,6,0,0,1,0,3,0,190,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
25,8,0,3,0,0,1,0,2,4,136,1,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
35,5,2,3,0,1,0,0,9,2,141,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
34,8,2,3,0,1,0,0,9,4,124,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
30,5,2,3,0,1,1,0,2,4,176,2,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
42,9,0,0,2,1,0,1,2,1,226,2,999,0,1,1.1,93.994,-36.4,4.856,5191,0
36,10,0,2,0,1,0,0,2,2,251,1,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
49,5,1,3,0,1,0,0,4,4,347,3,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,0
51,0,0,2,2,1,0,0,9,2,276,1,999,0,1,1.4,93.918,-42.7,4.959,5228.1,0
44,6,0,1,0,0,0,0,3,3,438,1,999,0,1,1.4,93.444,-36.1,4.967,5228.1,0
48,9,0,0,0,0,0,0,3,4,163,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
35,8,0,6,0,1,0,0,2,0,90,1,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
57,0,0,3,0,0,0,0,4,4,81,1,999,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
49,6,0,1,2,1,0,0,9,3,495,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
45,6,0,2,2,1,0,1,2,0,816,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
33,5,2,3,0,1,0,1,3,4,46,2,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
53,8,0,6,2,1,0,1,2,1,383,1,999,0,1,1.1,93.994,-36.4,4.856,5191,0
51,1,0,3,2,1,0,0,9,3,180,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
26,7,2,2,0,0,1,0,6,0,889,4,999,0,1,-1.8,92.843,-50,1.811,5099.1,0
38,8,0,6,0,1,0,0,4,4,54,1,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,0
25,2,0,2,0,0,0,1,8,2,152,1,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
35,5,2,0,0,1,0,0,2,2,7,5,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
49,5,0,0,0,1,0,0,3,1,129,8,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
48,8,0,3,0,0,0,0,3,2,607,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
30,3,2,0,0,1,0,1,2,1,123,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
29,4,2,3,0,0,0,1,2,4,144,1,999,0,1,1.1,93.994,-36.4,4.855,5191,0
39,5,0,0,2,1,0,1,8,4,71,6,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
49,9,0,0,2,1,1,1,2,2,178,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
41,8,1,0,0,0,0,0,3,4,82,2,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
30,6,0,7,2,1,1,1,2,2,129,2,999,0,1,1.1,93.994,-36.4,4.864,5191,0
25,5,0,0,0,0,0,0,9,3,95,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
42,9,0,0,0,1,0,1,2,2,128,1,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
58,0,0,3,0,1,0,0,3,1,90,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
42,5,1,3,0,0,0,1,2,1,305,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
31,5,0,0,0,0,0,0,4,2,246,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
38,8,0,6,0,0,0,0,6,4,84,1,999,0,1,-1.8,92.843,-50,1.757,5099.1,0
36,6,0,0,0,0,0,1,2,4,268,1,999,0,1,1.1,93.994,-36.4,4.855,5191,0
27,11,2,0,2,1,1,0,2,0,628,1,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
46,10,1,3,0,0,0,1,2,4,127,1,999,0,1,1.1,93.994,-36.4,4.86,5191,0
34,5,0,3,0,0,0,0,3,0,62,2,999,0,1,-2.9,92.201,-31.4,0.843,5076.2,0
48,5,0,3,2,1,0,0,3,1,286,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
34,1,0,3,0,1,0,1,2,4,118,1,999,0,1,1.1,93.994,-36.4,4.86,5191,0
40,3,0,3,0,0,0,0,4,2,775,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
43,5,1,3,0,0,1,0,3,3,380,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
24,7,2,2,0,1,0,0,4,1,345,1,999,0,1,-1.8,93.749,-34.6,0.646,5008.7,0
32,8,2,3,0,1,0,1,2,4,62,7,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
21,7,2,1,0,0,0,0,6,0,114,2,999,0,1,-1.8,92.843,-50,1.52,5099.1,0
25,6,2,0,0,0,0,0,9,0,234,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
65,0,0,1,0,1,0,0,3,1,197,2,999,1,0,-2.9,92.201,-31.4,0.859,5076.2,0
33,8,0,6,0,1,0,0,3,1,409,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
32,9,0,6,0,2,2,1,8,3,164,3,999,0,1,1.4,94.465,-41.8,4.962,5228.1,0
40,1,0,3,0,0,0,0,3,0,94,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
37,6,1,2,0,1,1,1,8,0,332,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
26,6,0,2,0,0,1,1,9,2,494,2,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
36,8,0,0,0,0,0,0,3,2,314,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
31,8,0,3,0,0,0,1,2,2,1106,3,999,0,1,1.1,93.994,-36.4,4.859,5191,0
47,5,1,6,2,0,0,1,2,1,92,2,999,0,1,1.1,93.994,-36.4,4.856,5191,0
35,6,2,2,0,1,0,0,2,2,134,2,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
47,8,0,6,0,0,0,1,9,3,348,3,999,0,1,1.4,93.918,-42.7,4.956,5228.1,0
32,5,2,3,0,1,0,0,2,1,706,3,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
29,8,2,0,0,1,0,0,3,1,130,6,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
57,10,0,1,0,1,0,0,8,3,467,1,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,0
43,6,0,2,0,1,0,0,5,1,326,1,999,0,1,-0.1,93.2,-42,4.153,5195.8,0
37,5,0,0,0,0,0,1,2,1,1106,4,999,0,1,1.1,93.994,-36.4,4.856,5191,0
53,9,0,0,0,0,1,0,9,3,159,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
59,5,0,4,0,1,0,1,2,1,19,15,999,0,1,1.1,93.994,-36.4,4.856,5191,0
39,9,0,0,0,1,0,1,2,4,17,3,999,0,1,1.1,93.994,-36.4,4.855,5191,0
26,6,0,1,2,1,0,0,9,4,530,3,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
53,0,1,0,2,1,0,0,9,1,256,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
49,6,0,2,0,0,0,0,5,2,273,5,999,0,1,-0.1,93.2,-42,4.021,5195.8,0
38,9,0,2,0,0,1,1,8,2,177,2,999,0,1,-2.9,92.963,-40.8,1.224,5076.2,0
42,5,2,6,0,0,0,0,4,1,262,1,999,0,1,-1.8,93.075,-47.1,1.423,5099.1,0
31,5,1,0,0,0,0,0,2,0,479,1,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
34,6,0,2,0,0,0,1,2,4,466,2,999,0,1,1.1,93.994,-36.4,4.855,5191,0
27,5,2,0,2,1,0,1,8,0,114,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
37,6,1,2,0,1,1,0,4,2,83,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
36,8,0,6,0,1,0,0,3,4,92,2,999,1,0,-2.9,92.201,-31.4,0.873,5076.2,0
36,5,0,2,0,0,0,1,8,3,121,3,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
40,5,2,0,0,0,1,1,2,4,110,1,999,0,1,1.1,93.994,-36.4,4.855,5191,0
35,6,0,2,0,0,0,1,8,1,438,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
33,9,0,6,0,1,0,0,9,3,192,3,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
34,6,0,4,2,1,0,0,9,0,616,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
48,5,1,0,0,0,0,0,5,4,330,3,999,0,1,-0.1,93.2,-42,4.076,5195.8,0
41,3,0,2,2,1,0,0,5,0,145,2,999,0,1,-0.1,93.2,-42,4.191,5195.8,0
47,6,0,2,2,1,0,1,8,1,123,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
41,11,2,7,2,1,0,1,8,2,94,2,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
44,5,2,2,0,0,0,0,9,0,71,11,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
46,5,0,3,2,0,0,0,3,0,143,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
63,0,0,1,0,0,0,1,3,4,49,3,999,0,1,-2.9,92.201,-31.4,0.883,5076.2,0
39,2,0,2,0,1,1,0,5,0,272,2,999,0,1,-0.1,93.2,-42,4.191,5195.8,0
28,5,2,3,0,1,0,0,5,4,189,2,999,0,1,-3.4,92.649,-30.1,0.714,5017.5,0
49,6,0,1,2,0,0,1,2,2,187,1,999,0,1,1.1,93.994,-36.4,4.859,5191,0
28,8,2,3,0,1,0,0,4,2,148,1,999,0,1,-1.8,93.749,-34.6,0.663,5008.7,0
43,6,0,2,0,0,1,1,8,1,75,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
47,9,0,0,0,1,1,0,2,0,398,1,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
30,5,2,3,0,0,0,0,3,4,152,4,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
37,2,0,0,2,1,0,0,3,4,481,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
38,2,0,4,0,1,0,0,3,4,256,3,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
49,5,1,3,2,1,1,0,3,2,557,5,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
59,0,2,6,2,1,0,0,9,4,306,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
50,3,2,2,0,0,0,0,4,4,399,2,999,1,0,-1.8,93.075,-47.1,1.483,5099.1,0
29,10,0,4,0,0,0,1,2,2,217,2,999,0,1,1.1,93.994,-36.4,4.859,5191,0
39,6,2,7,2,0,0,1,2,0,168,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
58,0,0,0,0,0,0,0,3,1,360,5,999,0,1,-2.9,92.201,-31.4,0.838,5076.2,0
44,6,0,4,0,1,0,1,2,0,149,5,999,0,1,1.1,93.994,-36.4,4.857,5191,0
46,6,0,2,2,1,0,1,2,2,280,2,999,0,1,1.1,93.994,-36.4,4.859,5191,0
34,9,0,0,2,2,2,1,8,2,82,3,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
47,5,1,3,0,0,1,0,3,3,69,6,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
53,8,0,6,2,0,0,1,9,3,191,3,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
59,0,0,1,0,1,1,0,3,4,265,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
28,9,2,0,0,0,0,0,2,1,561,4,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
33,5,1,0,0,0,0,1,2,1,277,1,999,0,1,1.1,93.994,-36.4,4.856,5191,0
34,1,0,3,0,1,0,1,5,4,30,1,999,0,1,-0.1,93.2,-42,4.076,5195.8,0
25,6,2,1,0,0,0,1,2,2,324,1,999,0,1,1.1,93.994,-36.4,4.855,5191,0
38,8,0,6,2,0,1,0,3,4,318,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
36,8,0,3,0,1,0,0,2,0,219,2,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
41,8,0,6,0,1,0,0,3,0,984,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
47,9,0,0,0,1,0,0,3,0,140,2,999,0,1,1.4,93.444,-36.1,4.97,5228.1,0
46,6,0,2,0,1,0,1,2,1,220,6,999,0,1,1.1,93.994,-36.4,4.857,5191,0
46,1,0,3,2,0,0,1,2,3,16,2,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,0
56,6,0,7,2,0,0,0,9,0,298,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
57,6,0,2,0,0,0,0,6,2,94,2,999,0,1,-1.8,93.369,-34.8,0.636,5008.7,0
48,1,1,3,2,0,0,0,2,4,86,2,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
27,9,1,0,0,1,0,1,9,1,129,3,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
32,8,0,3,0,1,0,0,9,4,280,6,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
36,8,2,6,0,0,0,0,9,3,14,29,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
45,6,0,1,2,0,0,1,2,2,108,5,999,0,1,1.1,93.994,-36.4,4.857,5191,0
42,8,0,3,0,1,0,1,2,2,293,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
35,0,0,6,0,0,0,1,2,3,97,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
32,6,0,4,0,0,0,1,9,0,176,6,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
38,9,0,0,2,0,0,1,8,4,419,1,999,0,1,1.4,94.465,-41.8,4.866,5228.1,0
46,6,2,4,2,1,0,0,9,0,169,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
24,7,2,0,0,1,0,0,8,3,74,3,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,0
41,6,0,2,0,1,0,0,2,4,434,3,999,1,0,-1.8,92.893,-46.2,1.327,5099.1,0
54,8,0,6,2,1,0,0,4,0,130,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
34,6,0,4,2,0,1,1,9,0,164,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
30,5,2,3,0,1,1,0,9,3,613,3,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
37,6,0,6,0,1,0,0,2,0,68,1,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,0
24,9,2,0,0,1,0,1,8,1,117,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
60,5,0,3,2,1,0,1,8,0,62,2,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
51,0,0,2,0,1,0,1,2,1,369,1,999,0,1,1.1,93.994,-36.4,4.856,5191,0
53,8,0,6,0,1,0,1,0,2,384,1,999,0,1,-3.4,92.379,-29.8,0.803,5017.5,0
33,8,0,6,2,0,0,0,2,3,167,3,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
37,6,0,2,0,0,0,0,2,2,65,2,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
26,8,0,4,0,0,0,1,8,0,123,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
37,6,2,7,2,0,0,1,2,2,379,1,999,0,1,1.1,93.994,-36.4,4.864,5191,0
43,6,0,2,0,0,0,1,8,3,89,4,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
44,9,0,1,2,1,0,0,3,1,227,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
28,5,2,0,0,0,0,1,9,2,70,2,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
49,8,0,0,0,1,0,1,2,4,435,1,999,0,1,1.1,93.994,-36.4,4.86,5191,0
37,6,0,2,0,1,0,0,9,3,1090,12,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
42,6,0,2,2,0,0,1,8,1,41,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
44,8,0,3,0,0,1,1,2,2,201,2,999,1,0,-1.8,93.876,-40,0.682,5008.7,0
18,7,2,2,0,1,0,0,1,0,269,1,999,1,0,-3,92.713,-33,0.715,5023.5,0
46,5,0,3,0,0,0,0,9,1,340,3,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
35,6,0,2,2,1,0,1,9,4,19,1,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
26,8,2,6,0,0,0,1,7,0,4,1,16,1,2,-1.1,94.601,-49.5,0.977,4963.6,0
36,8,2,6,0,1,0,0,2,0,59,1,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
52,5,2,3,2,2,2,0,3,3,138,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
36,6,2,0,0,0,0,0,9,2,172,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
53,0,0,0,0,0,0,0,5,2,268,3,999,0,1,-0.1,93.2,-42,4.021,5195.8,0
33,8,0,7,0,1,0,0,5,4,68,1,999,0,1,-0.1,93.2,-42,4.076,5195.8,0
33,8,1,6,0,0,0,1,2,0,133,3,999,0,1,1.1,93.994,-36.4,4.857,5191,0
26,6,0,2,0,1,0,1,8,0,102,35,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
42,5,0,0,0,1,0,1,2,0,248,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
52,6,0,1,0,0,0,0,3,3,269,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
45,5,0,0,0,1,0,0,5,0,149,1,999,0,1,-0.1,93.2,-42,4.191,5195.8,0
56,0,2,6,2,1,0,0,9,2,161,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
31,10,3,3,0,1,0,1,7,4,157,4,999,1,0,-3.4,92.431,-26.9,0.722,5017.5,0
30,3,0,3,0,1,0,1,9,3,51,1,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
35,8,0,6,0,1,0,0,4,3,251,1,999,0,1,-1.8,93.075,-47.1,1.415,5099.1,0
32,9,0,0,0,0,0,1,5,4,35,1,999,0,1,-0.1,93.2,-42,4.076,5195.8,0
27,6,2,2,0,0,0,0,9,4,284,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,0
55,6,0,1,0,1,0,0,3,4,764,10,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
